,latitude,longitude,speeds
6422,52.50887,13.31429,2.0
6423,52.50887,13.31429,2.0
6424,52.51067,13.31458,2.0
6425,52.51067,13.31458,2.0
6426,52.51131,13.31467,2.0
6427,52.51157,13.31471,2.0
6428,52.51162,13.31472,2.0
6429,52.51162,13.31472,2.0
6430,52.51182,13.31474,2.0
6431,52.51182,13.31474,2.0
6432,52.51206,13.31476,2.0
6433,52.51206,13.31476,2.0
6434,52.51221,13.31477,2.0
6435,52.51221,13.31477,1.0
6436,52.51352,13.31493,1.0
6437,52.51408,13.315,1.0
6438,52.51408,13.315,1.0
6439,52.51428,13.31503,1.0
6440,52.51428,13.31503,1.0
6441,52.51432,13.31504,1.0
6442,52.51449,13.31509,1.0
6443,52.51461,13.31516,1.0
6444,52.51461,13.31516,1.0
6445,52.51474,13.31524,1.0
6446,52.51474,13.31524,3.0
6447,52.515,13.31545,3.0
6448,52.515,13.31545,3.0
6449,52.5153,13.31567,3.0
6450,52.5163,13.31646,3.0
6451,52.5163,13.31646,3.0
6452,52.5169,13.31692,3.0
6453,52.51755,13.31745,3.0
6454,52.51755,13.31745,3.0
6455,52.51783,13.31767,3.0
6456,52.51783,13.31767,3.0
6457,52.5187,13.31833,3.0
6458,52.519,13.31857,3.0
6459,52.519,13.31857,3.0
6460,52.51912,13.3187,3.0
6461,52.51922,13.31884,3.0
6462,52.51922,13.31884,3.0
6463,52.51933,13.31904,3.0
6464,52.51933,13.31904,3.0
6465,52.51942,13.31923,3.0
6466,52.51958,13.31954,3.0
6467,52.51958,13.31954,3.0
6468,52.51963,13.31962,3.0
6469,52.51963,13.31962,3.0
6470,52.5197,13.31972,3.0
6471,52.5197,13.31972,3.0
6472,52.52003,13.32015,3.0
6473,52.52003,13.32015,3.0
6474,52.52056,13.32084,3.0
6475,52.52056,13.32084,3.0
6476,52.52069,13.32101,3.0
6477,52.52078,13.32114,3.0
6478,52.52078,13.32114,3.0
6479,52.52086,13.3213,3.0
6480,52.52086,13.3213,3.0
6481,52.52089,13.32136,3.0
6482,52.52089,13.32136,3.0
6483,52.52094,13.32148,3.0
6484,52.521,13.32167,3.0
6485,52.52106,13.32194,3.0
6486,52.5211,13.32215,3.0
6487,52.5211,13.32215,3.0
6488,52.52114,13.3224,3.0
6489,52.52114,13.3224,3.0
6490,52.52117,13.32257,3.0
6491,52.52117,13.32257,3.0
6492,52.52158,13.3249,3.0
6493,52.52158,13.3249,3.0
6494,52.5219,13.32671,3.0
6495,52.52202,13.32739,3.0
6496,52.52209,13.32777,3.0
6497,52.52209,13.32777,3.0
6498,52.52213,13.32793,3.0
6499,52.52213,13.32793,3.0
6500,52.52217,13.32805,3.0
6501,52.52217,13.32805,3.0
6502,52.52233,13.32852,3.0
6503,52.52233,13.32852,1.0
6504,52.52243,13.32877,1.0
6505,52.52243,13.32877,1.0
6506,52.52256,13.32911,1.0
6507,52.52265,13.32932,1.0
6508,52.52271,13.32945,1.0
6509,52.52271,13.32945,1.0
6510,52.52276,13.32954,1.0
6511,52.52284,13.32965,1.0
6512,52.52284,13.32965,1.0
6513,52.52289,13.3297,1.0
6514,52.52295,13.32975,1.0
6515,52.52301,13.32978,1.0
6516,52.52301,13.32978,2.0
6517,52.52308,13.3298,2.0
6518,52.52324,13.32982,2.0
6519,52.52324,13.32982,2.0
6520,52.52374,13.3299,2.0
6521,52.52374,13.3299,2.0
6522,52.52382,13.32987,2.0
6523,52.52382,13.32968,2.0
6524,52.52373,13.32964,2.0
6525,52.52373,13.32964,2.0
6526,52.5234,13.3296,2.0
6527,52.52327,13.32958,2.0
6528,52.52311,13.32956,2.0
6529,52.52303,13.32955,2.0
6530,52.52294,13.32958,2.0
6531,52.52284,13.32965,2.0
6532,52.52284,13.32965,1.0
6533,52.52276,13.32954,1.0
6534,52.52271,13.32945,1.0
6535,52.52271,13.32945,1.0
6536,52.52265,13.32932,1.0
6537,52.52256,13.32911,1.0
6538,52.52243,13.32877,1.0
6539,52.52243,13.32877,1.0
6540,52.52233,13.32852,1.0
6541,52.52233,13.32852,2.0
6542,52.52217,13.32805,2.0
6543,52.52217,13.32805,2.0
6544,52.52213,13.32793,2.0
6545,52.52213,13.32793,2.0
6546,52.52209,13.32777,2.0
6547,52.52209,13.32777,2.0
6548,52.52202,13.32739,2.0
6549,52.5219,13.32671,2.0
6550,52.52158,13.3249,2.0
6551,52.52158,13.3249,2.0
6552,52.52117,13.32257,2.0
6553,52.52117,13.32257,2.0
6554,52.52114,13.3224,2.0
6555,52.52114,13.3224,2.0
6556,52.5211,13.32215,2.0
6557,52.5211,13.32215,2.0
6558,52.52106,13.32194,2.0
6559,52.521,13.32167,2.0
6560,52.52094,13.32148,2.0
6561,52.52089,13.32136,2.0
6562,52.52089,13.32136,2.0
6563,52.52086,13.3213,2.0
6564,52.52086,13.3213,2.0
6565,52.52078,13.32114,2.0
6566,52.52078,13.32114,2.0
6567,52.52069,13.32101,2.0
6568,52.52056,13.32084,2.0
6569,52.52056,13.32084,2.0
6570,52.52003,13.32015,2.0
6571,52.52003,13.32015,2.0
6572,52.5197,13.31972,2.0
6573,52.5197,13.31972,2.0
6574,52.51963,13.31962,2.0
6575,52.51963,13.31962,2.0
6576,52.51958,13.31954,2.0
6577,52.51958,13.31954,2.0
6578,52.51942,13.31923,2.0
6579,52.51933,13.31904,2.0
6580,52.51933,13.31904,2.0
6581,52.51922,13.31884,2.0
6582,52.51922,13.31884,2.0
6583,52.51912,13.3187,2.0
6584,52.519,13.31857,2.0
6585,52.519,13.31857,2.0
6586,52.5187,13.31833,2.0
6587,52.51783,13.31767,2.0
6588,52.51783,13.31767,2.0
6589,52.51755,13.31745,2.0
6590,52.51755,13.31745,2.0
6591,52.5169,13.31692,2.0
6592,52.5163,13.31646,2.0
6593,52.5163,13.31646,2.0
6594,52.5153,13.31567,2.0
6595,52.515,13.31545,2.0
6596,52.515,13.31545,2.0
6597,52.51474,13.31524,2.0
6598,52.51474,13.31524,2.0
6599,52.51461,13.31516,2.0
6600,52.51461,13.31516,3.0
6601,52.51449,13.31509,3.0
6602,52.51432,13.31504,3.0
6603,52.51428,13.31503,3.0
6604,52.51428,13.31503,3.0
6605,52.51408,13.315,3.0
6606,52.51408,13.315,3.0
6607,52.51352,13.31493,3.0
6608,52.51221,13.31477,3.0
6609,52.51221,13.31477,3.0
6610,52.51206,13.31476,3.0
6611,52.51206,13.31476,2.0
6612,52.51182,13.31474,2.0
6613,52.51182,13.31474,2.0
6614,52.51162,13.31472,2.0
6615,52.51162,13.31472,2.0
6616,52.51157,13.31471,2.0
6617,52.51131,13.31467,2.0
6618,52.51067,13.31458,2.0
6619,52.51067,13.31458,2.0
6620,52.50887,13.31429,2.0
6621,52.50887,13.31429,2.0
6622,52.5078,13.31412,2.0
6623,52.5078,13.31412,2.0
6624,52.50698,13.31399,2.0
6625,52.50698,13.31399,2.0
6626,52.5068,13.31396,2.0
6627,52.5068,13.31396,2.0
6628,52.50658,13.31392,2.0
6629,52.50658,13.31392,2.0
6630,52.50634,13.31389,2.0
6631,52.50634,13.31389,2.0
6632,52.50624,13.31388,2.0
6633,52.50624,13.31388,2.0
6634,52.50594,13.31384,2.0
6635,52.50579,13.31382,2.0
6636,52.50579,13.31382,2.0
6637,52.50566,13.3138,2.0
6638,52.50541,13.31375,2.0
6639,52.50541,13.31375,2.0
6640,52.50534,13.31374,2.0
6641,52.50534,13.31374,2.0
6642,52.50486,13.31367,2.0
6643,52.5044,13.31361,2.0
6644,52.5044,13.31361,2.0
6645,52.50328,13.31344,2.0
6646,52.50328,13.31344,2.0
6647,52.5029,13.31338,2.0
6648,52.5029,13.31338,2.0
6649,52.50206,13.31326,2.0
6650,52.50206,13.31326,2.0
6651,52.50188,13.31323,2.0
6652,52.50188,13.31323,2.0
6653,52.5013,13.31314,2.0
6654,52.5013,13.31314,2.0
6655,52.50103,13.3131,2.0
6656,52.50103,13.3131,2.0
6657,52.50101,13.3131,2.0
6658,52.50067,13.31308,2.0
6659,52.50067,13.31308,2.0
6660,52.50059,13.31301,2.0
6661,52.50052,13.31297,2.0
6662,52.50052,13.31297,2.0
6663,52.50031,13.31294,2.0
6664,52.50011,13.31293,2.0
6665,52.49997,13.31295,2.0
6666,52.51117,13.40108,2.0
6667,52.51106,13.40115,2.0
6668,52.51098,13.40118,2.0
6669,52.51083,13.40122,2.0
6670,52.51075,13.40122,2.0
6671,52.51075,13.40122,2.0
6672,52.51073,13.40122,2.0
6673,52.51063,13.4012,2.0
6674,52.51054,13.40112,2.0
6675,52.51047,13.40105,2.0
6676,52.51047,13.40105,2.0
6677,52.51031,13.40087,2.0
6678,52.51021,13.40075,2.0
6679,52.51009,13.4006,2.0
6680,52.51,13.4005,2.0
6681,52.51,13.4005,2.0
6682,52.50964,13.40008,2.0
6683,52.5096,13.40004,2.0
6684,52.5096,13.40004,2.0
6685,52.50955,13.39999,2.0
6686,52.50943,13.39989,2.0
6687,52.50929,13.39979,2.0
6688,52.50923,13.39976,2.0
6689,52.50915,13.39976,2.0
6690,52.50915,13.39976,3.0
6691,52.50887,13.39957,3.0
6692,52.50887,13.39957,3.0
6693,52.50857,13.39936,3.0
6694,52.5085,13.39931,3.0
6695,52.5085,13.39931,3.0
6696,52.50819,13.3991,3.0
6697,52.50819,13.3991,1.0
6698,52.50781,13.3988,1.0
6699,52.50781,13.3988,1.0
6700,52.50762,13.39866,1.0
6701,52.50762,13.39866,1.0
6702,52.50753,13.39859,1.0
6703,52.50737,13.39847,1.0
6704,52.5073,13.39842,1.0
6705,52.50728,13.39841,1.0
6706,52.50728,13.39841,1.0
6707,52.50721,13.39836,1.0
6708,52.50716,13.39833,1.0
6709,52.50716,13.39833,1.0
6710,52.50709,13.39829,1.0
6711,52.50709,13.39829,2.0
6712,52.50685,13.39812,2.0
6713,52.50685,13.39812,2.0
6714,52.50635,13.39775,2.0
6715,52.50635,13.39775,2.0
6716,52.50616,13.39757,2.0
6717,52.50616,13.39757,2.0
6718,52.50585,13.39734,2.0
6719,52.50585,13.39734,2.0
6720,52.5055,13.39712,2.0
6721,52.5055,13.39712,2.0
6722,52.50543,13.39701,2.0
6723,52.50537,13.39694,2.0
6724,52.50537,13.39694,2.0
6725,52.50525,13.39684,2.0
6726,52.50525,13.39684,2.0
6727,52.50469,13.39637,2.0
6728,52.50469,13.39637,2.0
6729,52.50425,13.39605,2.0
6730,52.50374,13.39567,2.0
6731,52.50368,13.39563,2.0
6732,52.50368,13.39563,2.0
6733,52.50345,13.39544,2.0
6734,52.50345,13.39544,2.0
6735,52.50327,13.39527,2.0
6736,52.50327,13.39527,2.0
6737,52.50304,13.39503,2.0
6738,52.50304,13.39503,2.0
6739,52.50285,13.39484,2.0
6740,52.50277,13.39477,2.0
6741,52.50277,13.39477,2.0
6742,52.50251,13.39456,2.0
6743,52.50251,13.39456,2.0
6744,52.50233,13.39446,2.0
6745,52.50233,13.39446,2.0
6746,52.50226,13.39442,2.0
6747,52.50226,13.39442,2.0
6748,52.50199,13.39432,2.0
6749,52.50182,13.39428,2.0
6750,52.50174,13.39427,2.0
6751,52.50174,13.39427,2.0
6752,52.50164,13.39426,2.0
6753,52.50152,13.39426,2.0
6754,52.50152,13.39426,2.0
6755,52.50144,13.39426,2.0
6756,52.50128,13.39429,2.0
6757,52.50128,13.39429,2.0
6758,52.50112,13.39432,2.0
6759,52.50113,13.39455,3.0
6760,52.50141,13.39448,3.0
6761,52.50141,13.39448,3.0
6762,52.50164,13.39448,3.0
6763,52.50186,13.39451,3.0
6764,52.50213,13.3946,3.0
6765,52.50213,13.3946,3.0
6766,52.5022,13.39463,3.0
6767,52.5022,13.39463,3.0
6768,52.50231,13.39469,3.0
6769,52.50246,13.39478,3.0
6770,52.50259,13.39488,3.0
6771,52.50259,13.39488,3.0
6772,52.50269,13.39496,3.0
6773,52.50269,13.39496,3.0
6774,52.50283,13.39508,3.0
6775,52.50283,13.39508,3.0
6776,52.50319,13.39543,3.0
6777,52.50319,13.39543,3.0
6778,52.50355,13.39571,3.0
6779,52.50387,13.39595,3.0
6780,52.50387,13.39595,3.0
6781,52.50521,13.39695,3.0
6782,52.50521,13.39695,3.0
6783,52.50533,13.39703,3.0
6784,52.50533,13.39703,3.0
6785,52.5054,13.39707,3.0
6786,52.5055,13.39712,3.0
6787,52.5055,13.39712,3.0
6788,52.50585,13.39734,3.0
6789,52.50585,13.39734,3.0
6790,52.50616,13.39757,3.0
6791,52.50616,13.39757,3.0
6792,52.50635,13.39775,3.0
6793,52.50635,13.39775,3.0
6794,52.50685,13.39812,3.0
6795,52.50685,13.39812,3.0
6796,52.50709,13.39829,3.0
6797,52.50709,13.39829,3.0
6798,52.50716,13.39833,3.0
6799,52.50716,13.39833,3.0
6800,52.50721,13.39836,3.0
6801,52.50728,13.39841,3.0
6802,52.50728,13.39841,3.0
6803,52.5073,13.39842,3.0
6804,52.50737,13.39847,3.0
6805,52.50753,13.39859,3.0
6806,52.50762,13.39866,3.0
6807,52.50762,13.39866,3.0
6808,52.50781,13.3988,3.0
6809,52.50781,13.3988,3.0
6810,52.50819,13.3991,3.0
6811,52.50819,13.3991,3.0
6812,52.5085,13.39931,3.0
6813,52.5085,13.39931,3.0
6814,52.50857,13.39936,3.0
6815,52.50887,13.39957,3.0
6816,52.50887,13.39957,3.0
6817,52.50915,13.39976,3.0
6818,52.50915,13.39976,3.0
6819,52.5092,13.39986,3.0
6820,52.50924,13.3999,3.0
6821,52.50945,13.40006,3.0
6822,52.50955,13.40015,3.0
6823,52.50955,13.40015,3.0
6824,52.50962,13.40022,3.0
6825,52.50968,13.40029,3.0
6826,52.50981,13.40044,3.0
6827,52.50995,13.4006,3.0
6828,52.50995,13.4006,3.0
6829,52.51006,13.40075,3.0
6830,52.51015,13.40086,3.0
6831,52.51025,13.401,3.0
6832,52.51025,13.401,3.0
6833,52.5104,13.40118,3.0
6834,52.5104,13.40118,3.0
6835,52.51051,13.40129,3.0
6836,52.51064,13.40138,3.0
6837,52.51076,13.40138,3.0
6838,52.51076,13.40138,3.0
6839,52.51081,13.40138,3.0
6840,52.51098,13.40133,3.0
6841,52.51121,13.40126,3.0
6842,52.52069,13.41523,2.0
6843,52.52064,13.41529,2.0
6844,52.52064,13.41529,2.0
6845,52.5205,13.41547,2.0
6846,52.5205,13.41547,2.0
6847,52.52022,13.41583,2.0
6848,52.52022,13.41583,2.0
6849,52.52013,13.41595,2.0
6850,52.51998,13.41614,2.0
6851,52.51998,13.41614,2.0
6852,52.51981,13.41635,2.0
6853,52.51962,13.41657,2.0
6854,52.51962,13.41657,2.0
6855,52.51956,13.41664,2.0
6856,52.51951,13.41669,2.0
6857,52.51939,13.41679,2.0
6858,52.51939,13.41679,2.0
6859,52.51911,13.41703,2.0
6860,52.51911,13.41703,2.0
6861,52.51894,13.41718,2.0
6862,52.51876,13.41732,2.0
6863,52.51845,13.41755,2.0
6864,52.51845,13.41755,2.0
6865,52.51822,13.41769,2.0
6866,52.518,13.41781,2.0
6867,52.518,13.41781,2.0
6868,52.51777,13.4179,2.0
6869,52.5175,13.41799,2.0
6870,52.5175,13.41799,2.0
6871,52.51719,13.41807,2.0
6872,52.51719,13.41807,2.0
6873,52.51701,13.41811,2.0
6874,52.51675,13.41815,2.0
6875,52.51675,13.41815,2.0
6876,52.51651,13.41815,2.0
6877,52.51651,13.41815,2.0
6878,52.51629,13.41813,2.0
6879,52.51629,13.41813,2.0
6880,52.51602,13.41812,2.0
6881,52.51585,13.41811,2.0
6882,52.51568,13.41806,2.0
6883,52.51568,13.41806,2.0
6884,52.5156,13.41803,2.0
6885,52.51546,13.41798,2.0
6886,52.51546,13.41798,3.0
6887,52.51534,13.41794,3.0
6888,52.51526,13.41792,3.0
6889,52.51511,13.41789,3.0
6890,52.5149,13.41786,3.0
6891,52.5149,13.41786,3.0
6892,52.51483,13.41784,3.0
6893,52.51467,13.41781,3.0
6894,52.51467,13.41781,3.0
6895,52.51454,13.41778,3.0
6896,52.51442,13.41776,3.0
6897,52.51427,13.41772,3.0
6898,52.51417,13.4177,3.0
6899,52.51404,13.41766,3.0
6900,52.51397,13.41767,3.0
6901,52.51382,13.41768,3.0
6902,52.51382,13.41768,3.0
6903,52.51364,13.41769,3.0
6904,52.51364,13.41769,3.0
6905,52.51357,13.41768,3.0
6906,52.51357,13.41768,3.0
6907,52.51348,13.41766,3.0
6908,52.51338,13.41762,3.0
6909,52.51326,13.41757,3.0
6910,52.51299,13.41743,3.0
6911,52.51263,13.41727,3.0
6912,52.51263,13.41727,3.0
6913,52.51258,13.41725,3.0
6914,52.51258,13.41725,3.0
6915,52.51243,13.41718,3.0
6916,52.51243,13.41718,3.0
6917,52.51211,13.41702,3.0
6918,52.51167,13.41682,3.0
6919,52.51141,13.41669,3.0
6920,52.51141,13.41669,3.0
6921,52.51128,13.41662,3.0
6922,52.51103,13.41647,3.0
6923,52.51103,13.41647,3.0
6924,52.51089,13.41639,3.0
6925,52.51085,13.41636,3.0
6926,52.51085,13.41636,3.0
6927,52.51064,13.4162,3.0
6928,52.51064,13.4162,3.0
6929,52.51058,13.41616,3.0
6930,52.51058,13.41616,3.0
6931,52.51049,13.41608,3.0
6932,52.51049,13.41608,3.0
6933,52.51035,13.41597,3.0
6934,52.51035,13.41597,3.0
6935,52.5102,13.41584,3.0
6936,52.5102,13.41584,3.0
6937,52.51012,13.41578,3.0
6938,52.50955,13.41534,3.0
6939,52.50955,13.41534,3.0
6940,52.50931,13.41517,3.0
6941,52.50931,13.41517,3.0
6942,52.5088,13.41475,3.0
6943,52.50855,13.41455,3.0
6944,52.50855,13.41455,3.0
6945,52.50829,13.41434,3.0
6946,52.50806,13.41418,3.0
6947,52.50806,13.41418,3.0
6948,52.50801,13.41414,3.0
6949,52.50801,13.41414,3.0
6950,52.50777,13.41398,3.0
6951,52.5075,13.41376,3.0
6952,52.50744,13.41371,3.0
6953,52.50744,13.41371,3.0
6954,52.50704,13.41338,3.0
6955,52.50704,13.41338,3.0
6956,52.50692,13.41328,3.0
6957,52.50692,13.41328,3.0
6958,52.50664,13.41307,3.0
6959,52.50664,13.41307,3.0
6960,52.50625,13.41277,3.0
6961,52.50625,13.41277,3.0
6962,52.50608,13.41264,3.0
6963,52.50608,13.41264,3.0
6964,52.50578,13.41241,3.0
6965,52.50522,13.41196,3.0
6966,52.50522,13.41196,3.0
6967,52.50496,13.41176,3.0
6968,52.50496,13.41176,3.0
6969,52.50494,13.41174,3.0
6970,52.50494,13.41174,3.0
6971,52.50477,13.41161,3.0
6972,52.50477,13.41161,3.0
6973,52.50471,13.41156,3.0
6974,52.50471,13.41156,3.0
6975,52.50463,13.4115,3.0
6976,52.50436,13.41128,3.0
6977,52.50416,13.41113,3.0
6978,52.50416,13.41113,3.0
6979,52.50404,13.41104,3.0
6980,52.50404,13.41104,3.0
6981,52.50387,13.41091,3.0
6982,52.50387,13.41091,3.0
6983,52.50388,13.41083,3.0
6984,52.50389,13.41074,3.0
6985,52.50388,13.41065,3.0
6986,52.50387,13.41057,3.0
6987,52.50384,13.41049,3.0
6988,52.50381,13.41043,3.0
6989,52.50377,13.41037,3.0
6990,52.50377,13.41037,3.0
6991,52.50372,13.41035,3.0
6992,52.50365,13.41033,3.0
6993,52.50359,13.41035,3.0
6994,52.50353,13.41039,3.0
6995,52.50348,13.41044,3.0
6996,52.50344,13.41052,3.0
6997,52.50344,13.41052,2.0
6998,52.50242,13.40972,2.0
6999,52.50176,13.40923,2.0
7000,52.50176,13.40923,2.0
7001,52.50152,13.40902,2.0
7002,52.50152,13.40902,2.0
7003,52.50132,13.40887,2.0
7004,52.50132,13.40887,2.0
7005,52.5009,13.40855,2.0
7006,52.5005,13.40823,2.0
7007,52.5005,13.40823,2.0
7008,52.50029,13.40807,2.0
7009,52.50013,13.40794,2.0
7010,52.50013,13.40794,2.0
7011,52.5,13.40784,2.0
7012,52.5,13.40784,2.0
7013,52.4996,13.40753,2.0
7014,52.4996,13.40753,2.0
7015,52.49894,13.40702,2.0
7016,52.49894,13.40702,2.0
7017,52.49847,13.40667,2.0
7018,52.49847,13.40667,2.0
7019,52.4984,13.40662,2.0
7020,52.49831,13.40656,2.0
7021,52.49847,13.40667,3.0
7022,52.49894,13.40702,3.0
7023,52.49894,13.40702,3.0
7024,52.4996,13.40753,3.0
7025,52.4996,13.40753,3.0
7026,52.5,13.40784,3.0
7027,52.5,13.40784,3.0
7028,52.50013,13.40794,3.0
7029,52.50013,13.40794,3.0
7030,52.50029,13.40807,3.0
7031,52.5005,13.40823,3.0
7032,52.5005,13.40823,3.0
7033,52.5009,13.40855,3.0
7034,52.50132,13.40887,3.0
7035,52.50132,13.40887,3.0
7036,52.50152,13.40902,3.0
7037,52.50152,13.40902,3.0
7038,52.50176,13.40923,3.0
7039,52.50176,13.40923,3.0
7040,52.50242,13.40972,3.0
7041,52.50344,13.41052,3.0
7042,52.50344,13.41052,3.0
7043,52.50342,13.4106,3.0
7044,52.50342,13.4107,3.0
7045,52.50343,13.41079,3.0
7046,52.50345,13.41089,3.0
7047,52.50348,13.41097,3.0
7048,52.50351,13.41103,3.0
7049,52.50355,13.41108,3.0
7050,52.50355,13.41108,3.0
7051,52.50361,13.4111,3.0
7052,52.50366,13.4111,3.0
7053,52.50373,13.41108,3.0
7054,52.50378,13.41104,3.0
7055,52.50384,13.41098,3.0
7056,52.50387,13.41091,3.0
7057,52.50387,13.41091,2.0
7058,52.50404,13.41104,2.0
7059,52.50404,13.41104,2.0
7060,52.50416,13.41113,2.0
7061,52.50416,13.41113,2.0
7062,52.50436,13.41128,2.0
7063,52.50463,13.4115,2.0
7064,52.50471,13.41156,2.0
7065,52.50471,13.41156,2.0
7066,52.50477,13.41161,2.0
7067,52.50477,13.41161,2.0
7068,52.50494,13.41174,2.0
7069,52.50494,13.41174,2.0
7070,52.50496,13.41176,2.0
7071,52.50496,13.41176,2.0
7072,52.50522,13.41196,2.0
7073,52.50522,13.41196,2.0
7074,52.50578,13.41241,2.0
7075,52.50608,13.41264,2.0
7076,52.50608,13.41264,2.0
7077,52.50625,13.41277,2.0
7078,52.50625,13.41277,2.0
7079,52.50664,13.41307,2.0
7080,52.50664,13.41307,2.0
7081,52.50692,13.41328,2.0
7082,52.50692,13.41328,2.0
7083,52.50704,13.41338,2.0
7084,52.50704,13.41338,2.0
7085,52.50744,13.41371,2.0
7086,52.50744,13.41371,2.0
7087,52.5075,13.41376,2.0
7088,52.50777,13.41398,2.0
7089,52.50801,13.41414,2.0
7090,52.50801,13.41414,2.0
7091,52.50806,13.41418,2.0
7092,52.50806,13.41418,2.0
7093,52.50829,13.41434,2.0
7094,52.50855,13.41455,2.0
7095,52.50855,13.41455,2.0
7096,52.5088,13.41475,2.0
7097,52.50931,13.41517,2.0
7098,52.50931,13.41517,2.0
7099,52.50955,13.41534,2.0
7100,52.50955,13.41534,2.0
7101,52.51012,13.41578,2.0
7102,52.5102,13.41584,2.0
7103,52.5102,13.41584,2.0
7104,52.51035,13.41597,2.0
7105,52.51035,13.41597,2.0
7106,52.51049,13.41608,2.0
7107,52.51049,13.41608,2.0
7108,52.51058,13.41616,2.0
7109,52.51058,13.41616,2.0
7110,52.51064,13.4162,2.0
7111,52.51064,13.4162,2.0
7112,52.51085,13.41636,2.0
7113,52.51085,13.41636,2.0
7114,52.51089,13.41639,2.0
7115,52.51103,13.41647,2.0
7116,52.51103,13.41647,3.0
7117,52.51128,13.41662,3.0
7118,52.51141,13.41669,3.0
7119,52.51141,13.41669,3.0
7120,52.51167,13.41682,3.0
7121,52.51211,13.41702,3.0
7122,52.51243,13.41718,3.0
7123,52.51243,13.41718,3.0
7124,52.51258,13.41725,3.0
7125,52.51258,13.41725,3.0
7126,52.51263,13.41727,3.0
7127,52.51263,13.41727,3.0
7128,52.51299,13.41743,3.0
7129,52.51326,13.41757,3.0
7130,52.51338,13.41762,3.0
7131,52.51348,13.41766,3.0
7132,52.51357,13.41768,3.0
7133,52.51357,13.41768,3.0
7134,52.51364,13.41769,3.0
7135,52.51364,13.41769,3.0
7136,52.51382,13.41777,3.0
7137,52.51382,13.41777,3.0
7138,52.51394,13.41782,3.0
7139,52.51394,13.41782,3.0
7140,52.51399,13.41784,3.0
7141,52.51406,13.41785,3.0
7142,52.51416,13.41787,3.0
7143,52.51427,13.41789,3.0
7144,52.51452,13.41792,3.0
7145,52.51474,13.41797,3.0
7146,52.51474,13.41797,3.0
7147,52.51481,13.41798,3.0
7148,52.51481,13.41798,3.0
7149,52.515,13.41804,3.0
7150,52.51507,13.41806,3.0
7151,52.51507,13.41806,3.0
7152,52.51541,13.41818,3.0
7153,52.51541,13.41818,3.0
7154,52.51563,13.41823,3.0
7155,52.51563,13.41823,2.0
7156,52.51606,13.41825,2.0
7157,52.51606,13.41825,2.0
7158,52.51629,13.41827,2.0
7159,52.51629,13.41827,2.0
7160,52.51652,13.41828,2.0
7161,52.51652,13.41828,2.0
7162,52.51673,13.41828,2.0
7163,52.51673,13.41828,2.0
7164,52.51696,13.41826,2.0
7165,52.51714,13.41824,2.0
7166,52.51748,13.4182,2.0
7167,52.51748,13.4182,2.0
7168,52.51772,13.41813,2.0
7169,52.51784,13.4181,2.0
7170,52.51791,13.41806,2.0
7171,52.51806,13.41798,2.0
7172,52.51806,13.41798,2.0
7173,52.51849,13.41769,2.0
7174,52.51849,13.41769,2.0
7175,52.51878,13.41749,2.0
7176,52.51883,13.41745,2.0
7177,52.51883,13.41745,2.0
7178,52.51893,13.41738,2.0
7179,52.51904,13.41729,2.0
7180,52.51904,13.41729,2.0
7181,52.51916,13.41719,2.0
7182,52.51916,13.41719,2.0
7183,52.51928,13.41708,2.0
7184,52.51934,13.41702,2.0
7185,52.51944,13.41692,2.0
7186,52.51944,13.41692,2.0
7187,52.51955,13.41681,2.0
7188,52.51967,13.41668,2.0
7189,52.51967,13.41668,2.0
7190,52.52003,13.41625,2.0
7191,52.52003,13.41625,2.0
7192,52.52027,13.41598,2.0
7193,52.52027,13.41598,2.0
7194,52.52052,13.41569,2.0
7195,52.52052,13.41569,2.0
7196,52.52076,13.41543,2.0
7197,52.52076,13.41543,2.0
7198,52.52082,13.41536,2.0
7199,52.52494,13.4064,1.0
7200,52.52493,13.40658,1.0
7201,52.52492,13.40667,1.0
7202,52.5249,13.40678,1.0
7203,52.5249,13.40678,2.0
7204,52.52486,13.40696,2.0
7205,52.52481,13.40712,2.0
7206,52.52473,13.40736,2.0
7207,52.52473,13.40736,2.0
7208,52.52457,13.40782,2.0
7209,52.52457,13.40782,2.0
7210,52.52454,13.4079,2.0
7211,52.52454,13.4079,2.0
7212,52.52438,13.40836,2.0
7213,52.52419,13.40892,2.0
7214,52.52419,13.40892,2.0
7215,52.52413,13.40912,2.0
7216,52.52409,13.40931,2.0
7217,52.52409,13.40931,2.0
7218,52.52405,13.40946,2.0
7219,52.52403,13.40955,2.0
